"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"New Year means New Equipment to deliver New Content. It's a flow, people. Can't wait for this bad boy to arrive!… https://t.co/6jGgHbideF",FALSE,19,NA,2018-02-03 23:46:20,TRUE,NA,"959936121470775296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kevduit",0,FALSE,FALSE,NA,NA
"Te regalo 5 gigas de almacenamiento para que pruebes #ASUS #WebStorage, regístrate en el link… https://t.co/n4rApKBDHE",FALSE,0,NA,2018-02-03 23:45:08,TRUE,NA,"959935817199349761",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Man3And",0,FALSE,FALSE,NA,NA
"Our evening ended with a fallen #redbull and now we are trying to dry our laptop in the hotel room! ������������������#tiqntehdas… https://t.co/AAcMvW1Y0a",FALSE,1,NA,2018-02-03 23:39:52,TRUE,NA,"959934490956189696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TiqBags",0,FALSE,FALSE,NA,NA
"#WIN AN #ASUS #ROG #GAMING #MONITOR #GIVEAWAY

Follow @AthleticoES &amp; RT to Enter

@HyperRTs #csgogiveaways… https://t.co/cjxS3lKan8",FALSE,1,NA,2018-02-03 23:38:19,TRUE,NA,"959934103830241280",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","justinhstewart",0,FALSE,FALSE,NA,NA
"#WIN AN #ASUS #ROG #GAMING #MONITOR #GIVEAWAY

Follow @AthleticoES &amp; RT to Enter

@HyperRTs #csgogiveaways… https://t.co/avw3edI67p",FALSE,1,NA,2018-02-03 23:36:25,TRUE,NA,"959933626262552576",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","DannyM1958",0,FALSE,FALSE,NA,NA
"RT @1stMiningRig: Asus Prime Z270-P Review and Mining Configuration https://t.co/MLeSfNMn9Y #ASUS #PRIM #Z270P #Review #MiningMotherboard #…",FALSE,0,NA,2018-02-03 23:35:06,FALSE,NA,"959933291599138816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JayB1742",2,TRUE,FALSE,NA,NA
"@ASUSTR Asus Servisi kullanıcılara çektirdiği çilenin haddi hesabı yok! Yazıklar olsun! Zar zor aldığım telefonu ke… https://t.co/woM5VLTh45",FALSE,0,"ASUSTR",2018-02-03 23:33:57,TRUE,"958758733307359237","959933004092248064","131086601","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gotheinan",0,FALSE,FALSE,NA,NA
"Asus Prime Z270-P Review https://t.co/i5vMtTpnAT via @1stMiningRig #ASUS #PRIM #Z270P #Review #MiningMotherboard… https://t.co/irUwqgYJ4Z",FALSE,1,NA,2018-02-03 23:31:51,TRUE,NA,"959932477514113027",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","oneillcsgo",0,FALSE,FALSE,NA,NA
"Asus Prime Z270-P Review and Mining Configuration https://t.co/MLeSfNMn9Y #ASUS #PRIM #Z270P #Review… https://t.co/3tyyRQ8Vyz",FALSE,5,NA,2018-02-03 23:31:22,TRUE,NA,"959932352754540544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1stMiningRig",2,FALSE,FALSE,NA,NA
"#WIN AN #ASUS #ROG #GAMING #MONITOR #GIVEAWAY

Follow @AthleticoES &amp; RT to Enter

@HyperRTs #csgogiveaways… https://t.co/2AjIxnPnWx",FALSE,1,NA,2018-02-03 23:30:29,TRUE,NA,"959932132205387777",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","VTSE52",0,FALSE,FALSE,NA,NA
"ZenFone4セルフィープロだ！写真きれいに撮影できますね。 #ZenFone4selfie #asus # 格安スマホ https://t.co/taQXR8XSsv",FALSE,7,NA,2018-02-03 23:21:40,FALSE,NA,"959929912286068736",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","simchan0",0,FALSE,FALSE,NA,NA
"#WIN AN #ASUS #ROG #GAMING #MONITOR #GIVEAWAY

Follow @AthleticoES &amp; RT to Enter

@HyperRTs #csgogiveaways… https://t.co/XrVA0HXpUw",FALSE,1,NA,2018-02-03 23:15:50,TRUE,NA,"959928443298185216",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","Chicken_Mobile",0,FALSE,FALSE,NA,NA
"¿Que tan psicodélico pueden ser unir un televisor y un celular? #desparche #asus #camara… https://t.co/dynFOjH2qe",FALSE,0,NA,2018-02-03 23:09:51,FALSE,NA,"959926939690717184",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","alejandrohyphno",0,FALSE,FALSE,NA,NA
"Doing some very light duty cleaning the garage and found my Slag #Transformers figure. I've easily had this for ove… https://t.co/E8ZtIviITl",FALSE,0,NA,2018-02-03 23:08:25,TRUE,NA,"959926577130885120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Knightd427",0,FALSE,FALSE,NA,NA
"ASUS ROG STRIX B250H GAMING LGA1151 DDR4 HDMI DVI M.2 ATX Motherboard with USB 3.1 by #Asus https://t.co/tmzDqPkKSx      vía @amazon",FALSE,0,NA,2018-02-03 23:03:17,FALSE,NA,"959925284932915200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","exportbuys",1,FALSE,FALSE,NA,NA
"#FUJITSU #FREETEL #HUAWEI #ASUS #motorola #ZTE #alcate　シムフリースマホのケース、フィルムあります！　052-252-7007",FALSE,0,NA,2018-02-03 23:00:27,FALSE,NA,"959924572173684736",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","gigasmediaosu",0,FALSE,FALSE,NA,NA
"#WIN AN #ASUS #ROG #GAMING #MONITOR #GIVEAWAY

Follow @AthleticoES &amp; RT to Enter

@HyperRTs #csgogiveaways… https://t.co/IlYE8hRAx8",FALSE,1,NA,2018-02-03 23:00:00,TRUE,NA,"959924460349304833",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","aemulatio0",0,FALSE,FALSE,NA,NA
"#WIN AN #ASUS #ROG #GAMING #MONITOR #GIVEAWAY

Follow @AthleticoES &amp; RT to Enter

@HyperRTs #csgogiveaways… https://t.co/18LOxZPAsD",FALSE,3,NA,2018-02-03 22:53:08,TRUE,NA,"959922733793533956",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","jasiddal",3,FALSE,FALSE,NA,NA
"ASUS Seashell KR Brown USB https://t.co/PojkoJxQ2R #ASUS",FALSE,0,NA,2018-02-03 22:52:03,FALSE,NA,"959922459305758720",NA,"<a href=""http://apacelli.com/"" rel=""nofollow"">apacalli</a>","apatab",0,FALSE,FALSE,NA,NA
"Te regalo 5 gigas de almacenamiento para que pruebes #ASUS #WebStorage, regístrate en el link… https://t.co/rfl0pkCMbd",FALSE,0,NA,2018-02-03 22:45:21,TRUE,NA,"959920775364071424",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Man3And",0,FALSE,FALSE,NA,NA
"#WIN AN #ASUS #ROG #GAMING #MONITOR #GIVEAWAY

Follow @AthleticoES &amp; RT to Enter

@HyperRTs #csgogiveaways… https://t.co/aLZekFaDdc",FALSE,2,NA,2018-02-03 22:30:58,TRUE,NA,"959917152454172673",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","Danelite86",0,FALSE,FALSE,NA,NA
"Tô sem ideia pra legenda hoje. 

Foto por: Zenfone 3 + Snapseed

#asus #asusbrasil #asuszenfone… https://t.co/bLwS54QJpm",FALSE,0,NA,2018-02-03 22:22:36,FALSE,NA,"959915047072956416",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","HeinrichHReal",0,FALSE,FALSE,NA,NA
"#WIN AN #ASUS #ROG #GAMING #MONITOR #GIVEAWAY

Follow @AthleticoES &amp; RT to Enter

@HyperRTs #csgogiveaways… https://t.co/7fBbpgeWS1",FALSE,0,NA,2018-02-03 22:20:21,TRUE,NA,"959914483387793408",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","Monysek123",0,FALSE,FALSE,NA,NA
"#WIN AN #ASUS #ROG #GAMING #MONITOR #GIVEAWAY

Follow @AthleticoES &amp; RT to Enter

@HyperRTs #csgogiveaways… https://t.co/LqXNj5nFJj",FALSE,1,NA,2018-02-03 22:20:11,TRUE,NA,"959914438856884224",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","tomjelus",0,FALSE,FALSE,NA,NA
"#WIN AN #ASUS #ROG #GAMING #MONITOR #GIVEAWAY

Follow @AthleticoES &amp; RT to Enter

@HyperRTs #csgogiveaways… https://t.co/sqNqwwldHM",FALSE,2,NA,2018-02-03 22:20:03,TRUE,NA,"959914406128771072",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","staflicek123",0,FALSE,FALSE,NA,NA
"https://t.co/qXnGYqEDVy #monitor #asus #LCD https://t.co/qcRkNx5Nsh",FALSE,0,NA,2018-02-03 22:19:10,FALSE,NA,"959914185990733824",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","SimpleFlowing",0,FALSE,FALSE,NA,NA
"RT @TheJoeShowRocks: LIVE come hang out 
https://t.co/34PSi0MVXu   
woooooo!!!
#Studio #StreamerHype #streamers #Mixer #DSLR #canon #Asus #…",FALSE,0,NA,2018-02-03 22:14:05,FALSE,NA,"959912905054539777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anatlus89",1,TRUE,FALSE,NA,NA
"LIVE come hang out 
https://t.co/34PSi0MVXu   
woooooo!!!
#Studio #StreamerHype #streamers #Mixer #DSLR #canon… https://t.co/YHoxbdWlne",FALSE,5,NA,2018-02-03 22:13:29,TRUE,NA,"959912755766669316",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheJoeShowRocks",1,FALSE,FALSE,NA,NA
"#WIN AN #ASUS #ROG #GAMING #MONITOR #GIVEAWAY

Follow @AthleticoES &amp; RT to Enter

@HyperRTs #csgogiveaways… https://t.co/RmTcC2iBba",FALSE,1,NA,2018-02-03 22:09:42,TRUE,NA,"959911803802103808",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","DeeParziale",0,FALSE,FALSE,NA,NA
"Mana pilihanmu guys

https://t.co/xuTYaHxXvM

#notebook #asus",FALSE,0,NA,2018-02-03 22:01:37,FALSE,NA,"959909767765409792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aplikasiandroi",0,FALSE,FALSE,NA,NA
"Te regalo 5 gigas de almacenamiento para que pruebes #ASUS #WebStorage, regístrate en el link… https://t.co/lgNy3Btmzq",FALSE,0,NA,2018-02-03 21:45:06,TRUE,NA,"959905612422369280",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Man3And",0,FALSE,FALSE,NA,NA
"RT @C4ETech: Zenfone 3 is on Oreo! #Respect #Asus",FALSE,0,NA,2018-02-03 21:11:03,FALSE,NA,"959897041215242240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","salmankhkh",34,TRUE,FALSE,NA,NA
"iwinuxfeed: Asus Zenfone 5 (X00PD): svelati i dettagli del primo della nuova serie https://t.co/Ev9gERbnmP #Informatica #Telefonia #asus",FALSE,0,NA,2018-02-03 21:07:42,FALSE,NA,"959896199301038080",NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>","viktorfz",0,FALSE,FALSE,NA,NA
"iwinuxfeed: Asus Zenfone 5 (X00PD): svelati i dettagli del primo della nuova serie https://t.co/eom6hltE7M #Informatica #Telefonia #asus",FALSE,0,NA,2018-02-03 21:07:29,FALSE,NA,"959896144578039809",NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>","Flor_RichyZabdi",0,FALSE,FALSE,NA,NA
"#WIN AN #ASUS #ROG #GAMING #MONITOR #GIVEAWAY

Follow @AthleticoES &amp; RT to Enter

@HyperRTs #csgogiveaways… https://t.co/aTN1b7vCss",FALSE,0,NA,2018-02-03 20:53:58,TRUE,NA,"959892742661750784",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","mickAMMO",0,FALSE,FALSE,NA,NA
"ASUS Micro ATX DDR3 2400 Motherboards A88XM-PLUS/CSM [並行輸入品] 最安値 ⇒ 16,800円 https://t.co/BlRzfDjGiZ #Asus",FALSE,0,NA,2018-02-03 20:49:27,FALSE,NA,"959891605317545984",NA,"<a href=""http://item-search.com/"" rel=""nofollow"">item-search</a>","item_search",0,FALSE,FALSE,NA,NA
"Te regalo 5 gigas de almacenamiento para que pruebes #ASUS #WebStorage, regístrate en el link… https://t.co/FQMQPIMmUF",FALSE,0,NA,2018-02-03 20:45:22,TRUE,NA,"959890579097255937",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Man3And",0,FALSE,FALSE,NA,NA
"Sneak peak at my new system #ThinBlue. Will be complete tonight! #asus #ekwaterblocks #hyperx… https://t.co/BYTL4344wx",FALSE,1,NA,2018-02-03 20:36:09,FALSE,NA,"959888257516359681",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","PCTechHubUK",0,FALSE,FALSE,NA,NA
"#computer #asus Testbericht zum ASUS K31BF-DE012S - Ein solider Allrounder: https://t.co/ksapNSukNX via https://t.co/agK11dKrNS",FALSE,0,NA,2018-02-03 20:30:18,FALSE,NA,"959886788302180353",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ElectronicChief",0,FALSE,FALSE,NA,NA
"Finally finished my desk set up. ������������������������+
+
+
+
+
+
#ryzen #nzxt #asus… https://t.co/3P1WMTTKIz",FALSE,0,NA,2018-02-03 20:18:02,FALSE,NA,"959883701776629760",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","aray_1869",0,FALSE,FALSE,NA,NA
"Flash back to August 2017 when k built my 2nd custom desktop computer in my life on YouTube autismtechlife95 ������ the… https://t.co/gE0I81pTXW",FALSE,0,NA,2018-02-03 20:13:42,TRUE,NA,"959882611274461184",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","asdtechlife95",0,FALSE,FALSE,NA,NA
"#WIN AN #ASUS #ROG #GAMING #MONITOR #GIVEAWAY

Follow @AthleticoES &amp; RT to Enter

@HyperRTs #csgogiveaways… https://t.co/QeGPpYY6Rq",FALSE,0,NA,2018-02-03 20:10:48,TRUE,NA,"959881881159266304",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","HasanGxd",0,FALSE,FALSE,NA,NA
"Review coming up shortly.! Stay tuned.! #Asus #ZenFone #ZoomS https://t.co/MczWZK0fkY",FALSE,0,NA,2018-02-03 20:04:33,FALSE,NA,"959880304759582721",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BeetelBite",0,FALSE,FALSE,NA,NA
"#Portátiles #ASUS a los mejores precios desde 229 € ¡No te lo pierdas!: https://t.co/Cxw5BzOhJD",FALSE,0,NA,2018-02-03 20:00:12,FALSE,NA,"959879211984048128",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Evaastolfi",0,FALSE,FALSE,NA,NA
"Te regalo 5 gigas de almacenamiento para que pruebes #ASUS #WebStorage, regístrate en el link… https://t.co/GoTJRAD5PF",FALSE,0,NA,2018-02-03 19:45:07,TRUE,NA,"959875415744614400",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Man3And",0,FALSE,FALSE,NA,NA
"Come visualizzare estensione file in Windows
https://t.co/2N55AZcP7m
#windows #windowseat #windowshopping… https://t.co/O4JISaX0up",FALSE,1,NA,2018-02-03 19:30:11,TRUE,NA,"959871658214547464",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","ceotecnoblog",0,FALSE,FALSE,NA,NA
"Asus Zenfone 5 with 5.7-inch FHD+ MWC 2018 #asus #AsusZenfone #AsusZenfone5 #featured https://t.co/fOWYyDZMOR https://t.co/wpRvzPvuoD",FALSE,0,NA,2018-02-03 19:29:27,FALSE,NA,"959871473451257857",NA,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social by Adenion</a>","newmagazinnews",0,FALSE,FALSE,NA,NA
"Asus Zenfone 5 (X00PD): svelati i dettagli del primo della nuova serie https://t.co/RfsbTj15K1 #Informatica #Telefonia #asus",FALSE,1,NA,2018-02-03 19:07:33,FALSE,NA,"959865961015726080",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","iwinuxfeed",0,FALSE,FALSE,NA,NA
"#WIN AN #ASUS #ROG #GAMING #MONITOR #GIVEAWAY

Follow @AthleticoES &amp; RT to Enter

@HyperRTs #csgogiveaways… https://t.co/5Yq9uqnI8r",FALSE,0,NA,2018-02-03 19:06:26,TRUE,NA,"959865682144800769",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","Alexi245",1,FALSE,FALSE,NA,NA
"Cool #asus lolz https://t.co/mVRWnDrgmq",FALSE,0,NA,2018-02-03 18:52:07,FALSE,NA,"959862076394020865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","namcxn",0,FALSE,FALSE,NA,NA
"Streaming something new and scary at 8pm EST, Hollow! #twitch #pc #pcgaming #hollow #steam #asus #roccat… https://t.co/nm3SMd2pa7",FALSE,1,NA,2018-02-03 18:48:27,TRUE,NA,"959861155132002305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TraxRyze",0,FALSE,FALSE,NA,NA
"Te regalo 5 gigas de almacenamiento para que pruebes #ASUS #WebStorage, regístrate en el link… https://t.co/PuP1WOBFXW",FALSE,0,NA,2018-02-03 18:45:15,TRUE,NA,"959860348646981634",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Man3And",0,FALSE,FALSE,NA,NA
"RT @C4ETech: Zenfone 3 is on Oreo! #Respect #Asus",FALSE,0,NA,2018-02-03 18:43:12,FALSE,NA,"959859836182818816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BeingasifK",34,TRUE,FALSE,NA,NA
"#WIN AN #ASUS #ROG #GAMING #MONITOR #GIVEAWAY

Follow @AthleticoES &amp; RT to Enter

@HyperRTs #csgogiveaways… https://t.co/VCKUTTvC07",FALSE,0,NA,2018-02-03 18:41:20,TRUE,NA,"959859364482838528",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","ilujoycee",1,FALSE,FALSE,NA,NA
"ZenFone4 SelfieのProモードでRAW撮影して現像した写真です。
あまり時間をかけずに現像したのでかなり雑ですが、それなりに綺麗に撮影出来ているのが分かると思います。

#ASUS… https://t.co/Bncnzzy10S",FALSE,1,NA,2018-02-03 18:15:02,TRUE,NA,"959852746567372800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mobile_gadget03",0,FALSE,FALSE,NA,NA
"ZenFone4 Selfie Proのレビューを書きました！

無くなってしまったと思ったスピン加工が電源ボタンだけですがついており、ZenFoneファンなら少し嬉しくなる1台だと思います。… https://t.co/BDC8KBwe36",FALSE,1,NA,2018-02-03 18:08:00,TRUE,NA,"959850977955168258",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mobile_gadget03",1,FALSE,FALSE,NA,NA
"#ASUS #ZenBook Flip S è un piccolo capolavoro di ingegneria!
Grazie alla cerniera ErgoLift 360° si adatta ad ogni s… https://t.co/Yi1zLy6EtW",FALSE,0,NA,2018-02-03 18:01:45,TRUE,NA,"959849403430383616",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ASUSItalia",0,FALSE,FALSE,NA,NA
"#Portátiles #ASUS a los mejores precios desde 229 € ¡No te lo pierdas!: https://t.co/gIjhxdVxP8",FALSE,0,NA,2018-02-03 18:00:13,FALSE,NA,"959849017185394688",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","venderenlared",0,FALSE,FALSE,NA,NA
"#WIN AN #ASUS #ROG #GAMING #MONITOR #GIVEAWAY

Follow @AthleticoES &amp; RT to Enter

@HyperRTs #csgogiveaways… https://t.co/1R5cdThGW6",FALSE,0,NA,2018-02-03 17:47:04,TRUE,NA,"959845708785270784",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","Elsterglanz09",0,FALSE,FALSE,NA,NA
"Te regalo 5 gigas de almacenamiento para que pruebes #ASUS #WebStorage, regístrate en el link… https://t.co/ZfuhocQf78",FALSE,0,NA,2018-02-03 17:45:24,TRUE,NA,"959845287501156360",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Man3And",0,FALSE,FALSE,NA,NA
"#Portátiles #ASUS a los mejores precios desde 229 € ¡No te lo pierdas!: https://t.co/HWOSwmTsEe",FALSE,0,NA,2018-02-03 17:45:09,FALSE,NA,"959845224708280320",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","lomasvendido2",0,FALSE,FALSE,NA,NA
"Yeeeheey nagawa ko hahaha #ASUS ✨ https://t.co/OhYHWlMKMP",FALSE,0,NA,2018-02-03 17:43:36,FALSE,NA,"959844834688212992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oyyteng",0,FALSE,FALSE,NA,NA
"#Portátiles #ASUS a los mejores precios desde 229 € ¡No te lo pierdas!: https://t.co/Kpf1YkpFp9",FALSE,0,NA,2018-02-03 17:30:09,FALSE,NA,"959841452267311106",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","soyemprendedor5",0,FALSE,FALSE,NA,NA
"ASUS TA-915 450W https://t.co/hPo2U8LwL0 #ASUS",FALSE,0,NA,2018-02-03 17:26:16,FALSE,NA,"959840474810011649",NA,"<a href=""http://apacelli.com/"" rel=""nofollow"">apacalli</a>","apatab",0,FALSE,FALSE,NA,NA
"#Asus Zenfone 5’in tasarımı sızdırıldı https://t.co/drOBy8w1gh #ceptelefonları",FALSE,0,NA,2018-02-03 17:18:51,FALSE,NA,"959838606465617921",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","elektronikurun_",0,FALSE,FALSE,NA,NA
"RT @C4ETech: Zenfone 3 is on Oreo! #Respect #Asus",FALSE,0,NA,2018-02-03 17:14:07,FALSE,NA,"959837417552269312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rahool360",34,TRUE,FALSE,NA,NA
"Asus Zenfone 5 засветился на новом рендере... #Asus #AsusZenfone5 https://t.co/SG89beD3P2",FALSE,0,NA,2018-02-03 17:06:30,FALSE,NA,"959835497014222848",NA,"<a href=""http://imhophone.ru/"" rel=""nofollow"">IMHOPHONE.RU</a>","IMHOPHONE",0,FALSE,FALSE,NA,NA
"#WIN AN #ASUS #ROG #GAMING #MONITOR #GIVEAWAY

Follow @AthleticoES &amp; RT to Enter

@HyperRTs #csgogiveaways… https://t.co/7HOkStQVL7",FALSE,0,NA,2018-02-03 17:00:06,TRUE,NA,"959833887756009472",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","zderoCSGO",0,FALSE,FALSE,NA,NA
"RT @gadget_walker: ASUS Zenfone 5のマニュアルが流出しデザインが判明 ー 5.7インチ縦長ディスプレイ搭載 https://t.co/7yi9vWR6wY #ASUS #Zenfone5シリーズ",FALSE,0,NA,2018-02-03 16:48:57,FALSE,NA,"959831080982396928",NA,"<a href=""http://www.twitpane.com"" rel=""nofollow"">TwitPane for KindleFire</a>","mo_sense",1,TRUE,FALSE,NA,NA
"Te regalo 5 gigas de almacenamiento para que pruebes #ASUS #WebStorage, regístrate en el link… https://t.co/RDZsunoWKj",FALSE,0,NA,2018-02-03 16:45:07,TRUE,NA,"959830118616195072",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Man3And",0,FALSE,FALSE,NA,NA
"RT @Ops_Commamder: #WIN AN #ASUS #ROG #GAMING #MONITOR #GIVEAWAY

Follow @AthleticoES &amp; RT to Enter

@HyperRTs #csgogiveaways #csgogiveaway…",FALSE,0,NA,2018-02-03 16:39:07,FALSE,NA,"959828607647600642",NA,"<a href=""http://google.com"" rel=""nofollow"">Twoot CB</a>","ASliceofIce",6,TRUE,FALSE,NA,NA
"RT @C4ETech: Zenfone 3 is on Oreo! #Respect #Asus",FALSE,0,NA,2018-02-03 16:37:05,FALSE,NA,"959828096542101505",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ashwin11632636",34,TRUE,FALSE,NA,NA
"Asus #ZenFone5 design details revealed ahead of its launch: What we know so far

@ASUSIndia #Asus

https://t.co/YwANdIkFKo",FALSE,0,NA,2018-02-03 16:37:03,FALSE,NA,"959828089554522113",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ibtimes_india",0,FALSE,FALSE,NA,NA
"RT @Ops_Commamder: #WIN AN #ASUS #ROG #GAMING #MONITOR #GIVEAWAY

Follow @AthleticoES &amp; RT to Enter

@HyperRTs #csgogiveaways #csgogiveaway…",FALSE,0,NA,2018-02-03 16:36:20,FALSE,NA,"959827906116685830",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","keilan_helton",6,TRUE,FALSE,NA,NA
"Seja bem vindo Android Oreo. #ZenFone4 #AsusBr @asusbr #Mobile #Asus #Google",FALSE,1,NA,2018-02-03 16:33:55,FALSE,NA,"959827297506332672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tusoares",0,FALSE,FALSE,NA,NA
"RT @Aer02k13: Da ist es! Stream setup v2! #Asus #AsusROG #republicofgamers #roccat #logitech #behringer #steinberg #Samsung #Elgato #LG #Li…",FALSE,0,NA,2018-02-03 16:30:27,FALSE,NA,"959826425665802241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DonnerbuddiesT",1,TRUE,FALSE,NA,NA
"Asus Zenfone 5 renders leak [18:9-Display] #Asus #Zenfone5 #news #Mobile https://t.co/THRvlug7Bi",FALSE,0,NA,2018-02-03 16:27:46,FALSE,NA,"959825751792078849",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Gadget_Ground",0,FALSE,FALSE,NA,NA
"Asus Zenfone 5 renders leak [18:9-Display] #Asus #Zenfone5 #news #Mobile   https://t.co/4mePqDkC1P",FALSE,1,NA,2018-02-03 16:27:25,FALSE,NA,"959825665364144130",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CompareGadgets",0,FALSE,FALSE,NA,NA
"Asus Zenfone 5 renders leak [18:9-Display] #Asus #Zenfone5 #news #Mobile   https://t.co/1f6D2CSyrh",FALSE,0,NA,2018-02-03 16:27:18,FALSE,NA,"959825633869049856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TechClone",0,FALSE,FALSE,NA,NA
