"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Do not buy electronics from #Argos I got 2 #Acer tablets for the kids at Xmas and neither work now. Can’t get a ref… https://t.co/pQNdcZAPq0",FALSE,0,NA,2018-02-02 18:06:14,TRUE,NA,"959488145569050624",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","laujop",0,FALSE,FALSE,NA,NA
"RT @onelia_on: Costruttori romani chiedono aiuto per rigenerazione urbana #Acer @RadioColonna https://t.co/r7XUf4NWJn",FALSE,0,NA,2018-02-02 18:03:04,FALSE,NA,"959487347917312000",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ElenaRizzica",1,TRUE,FALSE,NA,NA
"ICYMI: Acer Unveil World's Thinnest Laptop, The #Acer Swift 7 https://t.co/ynDuy0PqQg",FALSE,0,NA,2018-02-02 17:56:49,FALSE,NA,"959485774982012929",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","OxGadgets",0,FALSE,FALSE,NA,NA
"My #acer #aspire laptops battery smaller than the one in my phone!
Thats why is so poor battery life!",FALSE,0,NA,2018-02-02 17:50:16,FALSE,NA,"959484127350349824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","garyslatter45",0,FALSE,FALSE,NA,NA
"I’ll also do a blog post about it too so you get an insight!������������������

#acer #laptop #chromebook 
#BBloggers #UKBloggers… https://t.co/ePl0iNCX5c",FALSE,0,"hollyshiersblog",2018-02-02 17:09:47,TRUE,"959473775157960707","959473939415265281","956666452798509057","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hollyshiersblog",0,FALSE,FALSE,NA,NA
"As of tomorrow I’ll have my very own laptop I’ll post pictures when I get it plus I have a week off before I go bac… https://t.co/i6a2nGOq7F",FALSE,0,NA,2018-02-02 17:09:08,TRUE,NA,"959473775157960707",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hollyshiersblog",0,FALSE,FALSE,NA,NA
"#Acer #Chrome #OS #Tablet #Display Details Revealed https://t.co/fXgmqVTpGE #SNRTG #ITRTG #Tech #TechNews",FALSE,0,NA,2018-02-02 17:02:31,FALSE,NA,"959472110753189889",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Rodney_Walker",0,FALSE,FALSE,NA,NA
"Come velocizzare il PC a costo zero
https://t.co/dR8WMglvYG
#pc #pcgaming #pcgamer #pcmasterrace #pcosweightloss… https://t.co/tNTcEp0kZU",FALSE,1,NA,2018-02-02 17:00:27,TRUE,NA,"959471588423950337",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","TecnoWizBlog",0,FALSE,FALSE,NA,NA
"Check out Acer Aspire Laptop Intel core 2 duo 2.2 GHz 2GB RAM 500GB HD cd/dvd burner WiFi #Acer https://t.co/hxBlEpbz0C via @eBay",FALSE,0,NA,2018-02-02 16:49:42,FALSE,NA,"959468883156533249",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Chromedaffodils",0,FALSE,FALSE,NA,NA
"Savez-vous quel est le meilleur #ordinateurportable à petit prix ? https://t.co/5fpMhpGEw5  #Acer https://t.co/AlmGLyRlZP",FALSE,0,NA,2018-02-02 16:28:50,FALSE,NA,"959463633645338624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AbbasBenbarka",0,FALSE,FALSE,NA,NA
"RT @EsistScience: Acer Online Store | Valentine’s Day Sale https://t.co/HOMhE9CBS2

Deals of the Day, Gaming News, Tech News, #Acer, #affil…",FALSE,0,NA,2018-02-02 16:17:42,FALSE,NA,"959460829069561857",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UKGadgets",1,TRUE,FALSE,NA,NA
"Acer Online Store | Valentine’s Day Sale https://t.co/HOMhE9CBS2

Deals of the Day, Gaming News, Tech News, #Acer,… https://t.co/1uRWq5BEHq",FALSE,0,NA,2018-02-02 16:14:09,TRUE,NA,"959459935363969024",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","EsistScience",1,FALSE,FALSE,NA,NA
"“@TechAdvisor_Fr: Savez-vous quel est le meilleur #ordinateurportable à petit prix ? https://t.co/DRSNmtQpii #Acer https://t.co/i4F4YDOrig”",FALSE,0,NA,2018-02-02 16:07:33,FALSE,NA,"959458274562146304",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","stevelumia",0,FALSE,FALSE,NA,NA
"Savez-vous quel est le meilleur #ordinateurportable à petit prix ? https://t.co/AWY2LrCX6E #Acer https://t.co/wPlPFe1Jg0",FALSE,0,NA,2018-02-02 16:00:52,FALSE,NA,"959456592608587778",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","TechAdvisor_Fr",0,FALSE,FALSE,NA,NA
"2 Tablettes #Acer iconia 7 et 8  achetées il y a moins de 2 mois et les 2 HS dalles fissurées (bizarrement la même… https://t.co/0Neu3vLhSk",FALSE,0,NA,2018-02-02 14:02:07,TRUE,NA,"959426710180646913",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","largo069",0,FALSE,FALSE,NA,NA
"RT @ELogIT_no: Kort oppsummert: Ja til kraftutveksling. Nei til suverenitetsavståelse, og derfor nei til EUs energipakke og #ACER. https://…",FALSE,0,NA,2018-02-02 13:54:35,FALSE,NA,"959424815148032001",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Closurefrappe",3,TRUE,FALSE,NA,NA
"Acer представит первый в мире планшет с Chrome OS

Первый в мире планшетный компьютер производства компании Acer, у… https://t.co/k5swY6gJDB",FALSE,0,NA,2018-02-02 13:38:06,TRUE,NA,"959420663600766978",NA,"<a href=""http://novapress.net.ru/"" rel=""nofollow"">NovaPress Publisher</a>","RussianHitech",0,FALSE,FALSE,NA,NA
"RT @ELogIT_no: Kort oppsummert: Ja til kraftutveksling. Nei til suverenitetsavståelse, og derfor nei til EUs energipakke og #ACER. https://…",FALSE,0,NA,2018-02-02 13:33:04,FALSE,NA,"959419400309870593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tosundal",3,TRUE,FALSE,NA,NA
"#AMD #AMDRyzen Ryzen 7 2700U #Radeon Vega 10 (15W) vs. #Intel i7-8550U #NvidiaGeforce MX150 in Gaming… https://t.co/uywrpbdeXR",FALSE,2,NA,2018-02-02 13:13:58,TRUE,NA,"959414591754326017",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TechEpiphany",0,FALSE,FALSE,NA,NA
"RT @maduonline: අහසට පිඹිනා #Acer ලැපේ යා...
පොළවට පිඹිනා #Toshiba ලැපේ යා...
රන්මසු දහසක් වටින ලැපේ යා...
නොබිදින් නෑනො මගේ ලැපේ යා..

- උ…",FALSE,0,NA,2018-02-02 12:53:32,FALSE,NA,"959409449675960320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","budhajeewa",2,TRUE,FALSE,NA,NA
"[Warface] GG, WP! Infelizmente perdemos o nosso primeiro jogo, mas ainda temos chances de classificação! O jogo foi… https://t.co/fepCrhw7Xc",FALSE,39,NA,2018-02-02 12:53:08,TRUE,NA,"959409350241550336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","blackdragonsBR",3,FALSE,FALSE,NA,NA
"[Warface] E o jogo começa!! Lembrando que é uma MD1 e o mapa é:  Destination!

Transmissão: https://t.co/NS9lA32lPo… https://t.co/d5AkiRXi6T",FALSE,15,NA,2018-02-02 12:22:41,TRUE,NA,"959401686954541056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","blackdragonsBR",2,FALSE,FALSE,NA,NA
"#TEST / #Acer Swift 5 : l'ultraportable champion catégorie poids plume #Geek #Geekactu... https://t.co/Nh9NwvflyX",FALSE,0,NA,2018-02-02 12:20:02,FALSE,NA,"959401018625798144",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","loading_tech",0,FALSE,FALSE,NA,NA
"@NetSocialRT Says Watch:
@blackdragonsBR Tweeted: [Warface] Nosso jogo já já irá começar! Mande seu #GOBD 

Transmi… https://t.co/nyKC7HYbCt",FALSE,0,"NetSocialRT",2018-02-02 12:18:11,TRUE,NA,"959400554740043776","1287761142","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","NetSocialRT",0,FALSE,FALSE,NA,NA
"Profiteer nog t/m 31 maart van spectaculaire #kortingen op #Acer V6-Serie #monitoren. Flexibel design, glashelder b… https://t.co/NxrbMmcY7A",FALSE,0,NA,2018-02-02 11:56:00,TRUE,NA,"959394972364517378",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","centralpoint_be",0,FALSE,FALSE,NA,NA
"[Warface] Nosso jogo já já irá começar! Mande seu #GOBD 

Transmissão: https://t.co/NS9lA32lPo

#GOBD #BDNaRussia… https://t.co/YrXvJeTRcj",FALSE,27,NA,2018-02-02 11:41:11,TRUE,NA,"959391240436502529",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","blackdragonsBR",2,FALSE,FALSE,NA,NA
"RT @ELogIT_no: Kort oppsummert: Ja til kraftutveksling. Nei til suverenitetsavståelse, og derfor nei til EUs energipakke og #ACER. https://…",FALSE,0,NA,2018-02-02 11:26:11,FALSE,NA,"959387468465393665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","torewold",3,TRUE,FALSE,NA,NA
"Привезли тут ноутбук на тест именной доставкой))
#acer #major https://t.co/9cRiM6PLHu",FALSE,2,NA,2018-02-02 11:23:26,FALSE,NA,"959386775620747264",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","denismajor",0,FALSE,FALSE,NA,NA
"Kort oppsummert: Ja til kraftutveksling. Nei til suverenitetsavståelse, og derfor nei til EUs energipakke og #ACER. https://t.co/bhOyKepDUv",FALSE,2,NA,2018-02-02 11:19:30,FALSE,NA,"959385783995117568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ELogIT_no",3,FALSE,FALSE,NA,NA
"RT @maduonline: අහසට පිඹිනා #Acer ලැපේ යා...
පොළවට පිඹිනා #Toshiba ලැපේ යා...
රන්මසු දහසක් වටින ලැපේ යා...
නොබිදින් නෑනො මගේ ලැපේ යා..

- උ…",FALSE,0,NA,2018-02-02 10:58:32,FALSE,NA,"959380510093934593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chirjathya",2,TRUE,FALSE,NA,NA
"Costruttori romani chiedono aiuto per rigenerazione urbana #Acer @RadioColonna https://t.co/r7XUf4NWJn",FALSE,0,NA,2018-02-02 10:42:05,FALSE,NA,"959376367451361281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","onelia_on",1,FALSE,FALSE,NA,NA
"Acer P7200i https://t.co/MqSbaMg75I #Acer",FALSE,0,NA,2018-02-02 09:47:01,FALSE,NA,"959362513509941248",NA,"<a href=""http://apacelli.com/"" rel=""nofollow"">apacalli</a>","apatab",0,FALSE,FALSE,NA,NA
"@Acer Please Do Not Buy and Repair Your Laptop from Them #acer They Do Fraud By Replacing the Company Product into… https://t.co/5IUgeDfbeO",FALSE,0,"Acer",2018-02-02 09:38:03,TRUE,NA,"959360255384850432","11511","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nitesh2625",0,FALSE,FALSE,NA,NA
"Acer TRAVELMATE 5760G-32314G32Mnsk (Core i3 2310M 2100 Mhz/15.6""/1366x768/4096Mb/320Gb/DVD-RW/Wi-Fi/Win 7 HB 64)… https://t.co/ItbeEkZG4w",FALSE,0,NA,2018-02-02 09:07:01,TRUE,NA,"959352446584844288",NA,"<a href=""http://apacelli.com/"" rel=""nofollow"">apacalli</a>","apatab",0,FALSE,FALSE,NA,NA
"Acer ASPIRE 5738G-664G50Mi (Core 2 Duo T6600 2200 Mhz/15.6""/1366x768/4096Mb/500.0Gb/DVD-RW/Wi-Fi/Bluetooth/WiMAX/Wi… https://t.co/nedK14qAcF",FALSE,0,NA,2018-02-02 08:43:04,TRUE,NA,"959346419265146880",NA,"<a href=""http://apacelli.com/"" rel=""nofollow"">apacalli</a>","apatab",0,FALSE,FALSE,NA,NA
"Pho with Josh and Steve at #Acer HQ. @ Acer Headquarters https://t.co/hX8TUC4ajn",FALSE,0,NA,2018-02-02 08:35:13,FALSE,NA,"959344443047530496",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","dtoreilly",0,FALSE,FALSE,"121.64776","25.06097"
"– Avgjørende at det ikke skapes usikkerhet. Derfor sier vi nei til #ACER.  @AndersenOlav fra @ELogIT_no i stortingets høring.",FALSE,1,NA,2018-02-02 08:25:44,FALSE,NA,"959342054793994240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","neitileu",0,FALSE,FALSE,NA,NA
"RT @rbtshki: Игорек затестил шлем смешанной реальности #Acer AH101 и поделился своими впечатлениями. Смотрим: https://t.co/XTyuhCBo8R",FALSE,0,NA,2018-02-02 08:21:18,FALSE,NA,"959340941357264898",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rapoport1982",1,TRUE,FALSE,NA,NA
"#laptop #notebookonarım #anakart #smd #klavye #soketdeğişim #acer #dell #toshiba #lenovo #asus #packardbell... https://t.co/sMMqOc15Kc",FALSE,0,NA,2018-02-02 07:21:51,FALSE,NA,"959325978475446273",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","aytechnotebook",0,FALSE,FALSE,NA,NA
"Игорек затестил шлем смешанной реальности #Acer AH101 и поделился своими впечатлениями. Смотрим: https://t.co/XTyuhCBo8R",FALSE,3,NA,2018-02-02 07:01:23,FALSE,NA,"959320828486832128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rbtshki",1,FALSE,FALSE,NA,NA
"#acer Don’t even think of dealing with this fraud company unless you want to dump your money. I have purchased a br… https://t.co/ICxOoCFY8v",FALSE,0,NA,2018-02-02 06:26:37,TRUE,NA,"959312077419524097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ranjanchawla",0,FALSE,FALSE,NA,NA
"අහසට පිඹිනා #Acer ලැපේ යා...
පොළවට පිඹිනා #Toshiba ලැපේ යා...
රන්මසු දහසක් වටින ලැපේ යා...
නොබිදින් නෑනො මගේ ලැපේ… https://t.co/jQ3rI9mzRH",FALSE,4,NA,2018-02-02 05:32:51,TRUE,NA,"959298549459574785",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maduonline",2,FALSE,FALSE,NA,NA
"PH’s Quid Pro Quo bags 3rd place in #AsiaPacificPredatorLeague2018 #Acer https://t.co/bkHx69Qgrc",FALSE,0,NA,2018-02-02 05:07:29,FALSE,NA,"959292163157778435",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MakeAnUpgrade",1,FALSE,FALSE,NA,NA
"大阪駆動開発さんは、関西(主に大阪)を中心に、IT系のおもしろそうなことをやっています。
https://t.co/zGXDwFlT9J
#HP #Acer #HoloLens #AR #CR #MR #SR #VR #大阪 #ハンズオン",FALSE,0,NA,2018-02-02 03:38:26,FALSE,NA,"959269753104642048",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","deno_samurai",0,FALSE,FALSE,NA,NA
"5% OFF #sale #save #acer #laptop @amazon @acer Acer Aspire 1, 14"" Full HD, Intel Celeron N3450, 4GB RAM, 32GB Stora… https://t.co/6EblWHq5uP",FALSE,0,NA,2018-02-02 03:20:18,TRUE,NA,"959265190884847616",NA,"<a href=""https://twittimer.com"" rel=""nofollow"">Twittimer</a>","daily_bdd2",0,FALSE,FALSE,NA,NA
"5% OFF #sale #save #acer #laptop @amazon @acer Acer Aspire 1, 14"" Full HD, Intel Celeron N3450, 4GB RAM, 32GB Stora… https://t.co/Z64xraNNuq",FALSE,0,NA,2018-02-02 03:20:13,TRUE,NA,"959265169317736448",NA,"<a href=""https://twittimer.com"" rel=""nofollow"">Twittimer</a>","the_best_offer",0,FALSE,FALSE,NA,NA
"5% OFF #sale #save #acer #laptop @amazon @acer Acer Aspire 1, 14"" Full HD, Intel Celeron N3450, 4GB RAM, 32GB Stora… https://t.co/6UP1bMo6W2",FALSE,1,NA,2018-02-02 03:20:10,TRUE,NA,"959265158194442241",NA,"<a href=""https://twittimer.com"" rel=""nofollow"">Twittimer</a>","the_best_daily",0,FALSE,FALSE,NA,NA
"Acer Swift 5: The New Featherweight Champion!! Available @DotsConnectTech #Acer https://t.co/Swo7otAlVA",FALSE,0,NA,2018-02-02 02:25:36,FALSE,NA,"959251427003691009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DotsConnectTech",0,FALSE,FALSE,NA,NA
"#Acer Spin 1 review: Suitable for routine tasks https://t.co/k7QuYlx4Cg #Spin1 #Laptop #SNRTG #ITRTG #Tech #TechNews",FALSE,0,NA,2018-02-02 02:08:00,FALSE,NA,"959246997684477952",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Rodney_Walker",0,FALSE,FALSE,NA,NA
"acer Iconia Tab 8 (Atom Z3735G/1GB/32GB eMMC/8.0インチ/Win8.1withBing) https://t.co/I0B6WJO9dt  #acer",FALSE,0,NA,2018-02-02 01:10:09,FALSE,NA,"959232436847624192",NA,"<a href=""http://www.yahoo.co.jp"" rel=""nofollow"">NewアプリFMY</a>","program_rider",0,FALSE,FALSE,NA,NA
"RT @cryptotrader85: $MOIN 's #raffle is still on until Feb 17th! 

Winning prize ������ #Acer Predator Helios 300. 

To enter: Buy a ticket/s us…",FALSE,0,NA,2018-02-02 00:44:42,FALSE,NA,"959226034406096896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jooklyscoinsack",1,TRUE,FALSE,NA,NA
"#cellphones #cellphoneskillinggorillas #IPhones
#Samsung #stopthekillingofgorillas #Gorillas������  #BlackBerry #Dell… https://t.co/veL6UxKs4s",FALSE,0,NA,2018-02-02 00:28:41,TRUE,NA,"959222003910586368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FAULKNERLENORAS",0,FALSE,FALSE,NA,NA
"[Warface] Dia 02/02(amanhã) teremos o primeiro jogo do Warface Open CUP. Jogaremos contra os europeus da Exception,… https://t.co/rdbm6ZCAmC",FALSE,55,NA,2018-02-02 00:22:25,TRUE,NA,"959220425921359872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","blackdragonsBR",4,FALSE,FALSE,NA,NA
"Check out BUNDLE acer aspire 7736z-4809 laptop used works w/ipod phone and sony mylo!!!!  #Acer https://t.co/9PfCKTLy5o via @eBay 3",FALSE,0,NA,2018-02-02 00:01:35,FALSE,NA,"959215182861012993",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","metaldc4life",0,FALSE,FALSE,NA,NA
"I'm really surprised how smoothly runs #ETS2 and #ATS on #Acer #Windows #MixedReality headset. Ultra settings, perf… https://t.co/A0BgUA6mVM",FALSE,1,NA,2018-02-01 22:59:54,TRUE,NA,"959199657317552128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","petrpr0vaznik",0,FALSE,FALSE,NA,NA
"RT @linetrezz: #ACER er nok et eksempel på en stor og viktig lovendring som i veldig liten grad blir debattert i norsk offentlighet. Vi tre…",FALSE,0,NA,2018-02-01 22:27:11,FALSE,NA,"959191427707150337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bheldaas",4,TRUE,FALSE,NA,NA
"RT @linetrezz: #ACER er nok et eksempel på en stor og viktig lovendring som i veldig liten grad blir debattert i norsk offentlighet. Vi tre…",FALSE,0,NA,2018-02-01 22:17:13,FALSE,NA,"959188915730120705",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","neitileu",4,TRUE,FALSE,NA,NA
"Alô, gamers! Vocês já viram o novo desktop Gamer Aspire GX-783 da #Acer? Confira a novidade nessa matéria do… https://t.co/PpRRXdhKf0",FALSE,1,NA,2018-02-01 21:53:42,TRUE,NA,"959183000973037568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sing_Comunica",0,FALSE,FALSE,NA,NA
"$MOIN 's #raffle is still on until Feb 17th! 

Winning prize ������ #Acer Predator Helios 300. 

To enter: Buy a ticket/… https://t.co/olMdQhVBa6",FALSE,2,NA,2018-02-01 21:40:31,TRUE,NA,"959179680082313216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cryptotrader85",1,FALSE,FALSE,NA,NA
"RT @linetrezz: #ACER er nok et eksempel på en stor og viktig lovendring som i veldig liten grad blir debattert i norsk offentlighet. Vi tre…",FALSE,0,NA,2018-02-01 21:33:29,FALSE,NA,"959177911881420800",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","TjatilEU",4,TRUE,FALSE,NA,NA
"RT @Rodney_Walker: A Closer Look At The #Stylus Spotted With Acer's #Chrome #OS #Tablet https://t.co/xkSXZBgaFi #Acer #SNRTG #ITRTG #Tech",FALSE,0,NA,2018-02-01 21:24:35,FALSE,NA,"959175673012203522",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","black_lowell",2,TRUE,FALSE,NA,NA
"RT @Rodney_Walker: A Closer Look At The #Stylus Spotted With Acer's #Chrome #OS #Tablet https://t.co/xkSXZBgaFi #Acer #SNRTG #ITRTG #Tech",FALSE,0,NA,2018-02-01 21:15:53,FALSE,NA,"959173480750120960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RodneyAWalker",2,TRUE,FALSE,NA,NA
"Kdyby někdo potřeboval jakýkoliv díl z #Acer #Aspire 5536, tak se nějak domluvíme :) Deska je KO... #bazar https://t.co/rThr4crkDc",FALSE,2,NA,2018-02-01 21:02:09,FALSE,NA,"959170027558768641",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","veigy",0,FALSE,FALSE,NA,NA
"Laptops need an emiticon button... yesterday.  #laptops #Windows #hp #acer #Apple #etc",FALSE,0,NA,2018-02-01 20:56:15,FALSE,NA,"959168540103278593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aramun1",0,FALSE,FALSE,NA,NA
"Download Shooter game Atlas sentry For Android
https://t.co/eT3RDkeULw
#mobone #androidapps #games #androidgame… https://t.co/tZEt6j8o1c",FALSE,0,NA,2018-02-01 20:49:52,TRUE,NA,"959166936889294848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alexababarika",0,FALSE,FALSE,NA,NA
"Download Race game Souzasim: Drag race For Android
https://t.co/oEJsaPBC6c
#mobone #androidapps #games #androidgame… https://t.co/t7AxDSTMpF",FALSE,0,NA,2018-02-01 20:47:22,TRUE,NA,"959166308209364993",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alexababarika",0,FALSE,FALSE,NA,NA
"Acer Traveler Mini Case https://t.co/sXaF0fTF1l #Acer",FALSE,0,NA,2018-02-01 20:45:01,FALSE,NA,"959165716422414336",NA,"<a href=""http://apacelli.com/"" rel=""nofollow"">apacalli</a>","apatab",0,FALSE,FALSE,NA,NA
"Acer ASPIRE 7551G-P343G32Mnkk (Athlon II P340 2200 Mhz/17.3""/1600x900/3072Mb/320Gb/DVD-RW/Wi-Fi/Win 7 HB) https://t.co/J4HPAFkRuD #Acer",FALSE,0,NA,2018-02-01 20:31:01,FALSE,NA,"959162191579615233",NA,"<a href=""http://apacelli.com/"" rel=""nofollow"">apacalli</a>","apatab",0,FALSE,FALSE,NA,NA
"Her er LOs syn på #ACER og #EU #energiunion https://t.co/CfOgvg7Xeo @lonorge",FALSE,0,NA,2018-02-01 20:30:53,FALSE,NA,"959162158675386369",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","TVermes",0,FALSE,FALSE,NA,NA
"#ACER er nok et eksempel på en stor og viktig lovendring som i veldig liten grad blir debattert i norsk offentlighe… https://t.co/JhTklNWJvv",FALSE,8,NA,2018-02-01 19:31:43,TRUE,NA,"959147266887036930",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","linetrezz",4,FALSE,FALSE,NA,NA
"@Acer My #Acer #Aspire5750 has known #compatibility issues with #Windows7. It appears there be no #updates that be… https://t.co/cnTgLRbJH1",FALSE,0,"Acer",2018-02-01 18:41:03,TRUE,NA,"959134516731432961","11511","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LinkupLindsay",0,FALSE,FALSE,NA,NA
"This is how my weapons looks like internally ������iGyaan Meri Jaan ������@Djkrimp @igyaan #honor7x #acer… https://t.co/DfRFUkHvbZ",FALSE,11,NA,2018-02-01 18:23:48,TRUE,NA,"959130177627410432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ahammedejaz",0,FALSE,FALSE,NA,NA
"Acer Aspire One AO722-C6Ckk (C-60 1000 Mhz/11.6""/1366x768/2048Mb/500Gb/DVD no/Wi-Fi/Bluetooth/Linux) https://t.co/dykaqj6BIb #Acer",FALSE,0,NA,2018-02-01 18:10:03,FALSE,NA,"959126716433215495",NA,"<a href=""http://apacelli.com/"" rel=""nofollow"">apacalli</a>","apatab",0,FALSE,FALSE,NA,NA
"ATENTOS a el vídeo que voy a subir en 30 min!! ������
Puede que veáis la mayor batalla del siglo por un ordenador… https://t.co/A9XWCEdGSO",FALSE,343,NA,2018-02-01 18:00:03,TRUE,NA,"959124199276126208",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Makiman131",67,FALSE,FALSE,NA,NA
"Qual marca de Notebook vc gostaria de ter no momento? #QuintaDetremuraSDV  #QuintaComTsunamiSDV  #Tecnologia  #Acer… https://t.co/YMuP4fNdQJ",FALSE,0,"techplanetbh",2018-02-01 17:47:54,TRUE,"959121139804069888","959121142081642496","302851604","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","techplanetbh",0,FALSE,FALSE,NA,NA
"Qual marca de Notebook vc gostaria de ter no momento? #QuintaDetremuraSDV  #QuintaComTsunamiSDV  #Tecnologia  #Acer… https://t.co/fbkMM5aNmB",FALSE,0,NA,2018-02-01 17:47:53,TRUE,NA,"959121139804069888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","techplanetbh",0,FALSE,FALSE,NA,NA
"شاشة الألعاب ايسر بريديتور الاحترافية 27 انش متوفرة على موقعنا. ادعمونا بالريتويت.

Acer Predator XB271H bmiprz 27-… https://t.co/wPfzL5JnX0",FALSE,1,NA,2018-02-01 17:47:05,TRUE,NA,"959120935537332224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","infiniarc_ksa",0,FALSE,FALSE,NA,NA
